prova,local,link,data
UP NIGHT RUN - FORTALEZA,"PRAIA DO FUTURO - FORTALEZA - CE, CE",https://www.ativo.com/calendario/eventos/america-do-sul/br/ce/fortaleza/corrida-de-rua/38236/up-night-run-2022-fortaleza/;,2022-ABR-30
11ª CORRIDA DO IMIGRANTE - SANTA TERESA RUNNER,"Santa Teresa, ES",https://www.chronomax.com.br/index.php/Maxraceresults/dados/1043;,2022-JUN-19
UPHILL SERRA DOS ÓRGÃOS 2022,"Teresópolis, RJ",https://www.chronomax.com.br/resultados/g-live.html?f=2022/1920/uphill_serra_orgaos.clax;,2022-JUL-02
BLACK SHARK RACE,"São Paulo, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2022/2199/black_shark_race.clax;,2022-AGO-07
XTERRA CARAGUA 2022,"Caraguatatuba, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2022/2210/xterra_caragua.clax;,2022-SET-24
MEIA MARATONA DO CRISTO 2022,"RIO DE JANEIRO, RJ",https://chronomax.com.br/resultados/g-live.html?f=neorace/2022/outubro/mmc/mmc22.clax;,2022-OUT-08
CORRIDA DO BEM BH," Santa Efigênia, ",https://www.ativo.com/calendario/eventos/america-do-sul/br/mg/belo-horizonte/corrida-de-rua/38472/corrida-do-bem-eco-belo-horizonte/;,2022-OUT-16
CCR PEDALANDO CONTRA A FOME,"SAO PAULO, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2022/1968/ccr_pedalando_contra_fome.clax;,2022-OUT-23
Corrida e Caminhada da Consciência –2022,"São Paulo, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2022/2277/corrida_caminhada_da_consciencia.clax;,2022-NOV-20
ESTAÇÕES VERÃO  BRASILIA,"Brasília , DF",https://www.ativo.com/calendario/eventos/america-do-sul/br/df/brasilia/corrida-de-rua/38197/circuito-das-estacoes-2022-verao-brasilia/;,2022-DEZ-11
CIRCUITO ESTAÇÕES OUTONO - SALVADOR - 2023,"SALVADOR, BH",https://www.ativo.com/calendario/eventos/america-do-sul/br/ba/salvador/corrida-de-rua/38568/circuito-das-estacoes-2023-outono-salvador/;,2023-ABR-30
LIFEGUARD 2023,"NITERÓI, RJ",https://neorace.com.br/resultados/g-live.html?f=2023/jun/lg23/lifeguard23.clax;,2023-JUN-04
XTERRA - ILHA BELA - SP 2023,"SÃO PAULO, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2574/xterra_ilha_bela.clax;,2023-MAI-13
ASICS GOLDEN RUN - RIO DE JANEIRO - 2023,"RIO DE JANEIRO, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2404/asics_golden_run_rj.clax;,2023-JUL-02
32º TROFÉU BRASIL - 2023 - ETAPA 2,"SANTOS, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2458/tbt_etapa2.clax;,2023-JUN-18
SP CITY MARATHON - SÃO PAULO - 2023,"SÃO PAULO, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2513/sp_city_marathon.clax;,2023-JUL-30
RIO TRIATHLON SPRINT/STANDARD 2023,"Rio de Janeiro, RJ",https://neorace.com.br/resultados/g-live.html?f=2023/ago/riotri/riotri.clax;,2023-AGO-20
GREENV RUN THE BRIDGE - 2023,"SÃO PAULO, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2505/run_the_bridge.clax;,2023-SET-03
CORRIDA DO BEM - BH,"BELO HORIZONTE, BH",https://www.ativo.com/calendario/eventos/america-do-sul/br/mg/belo-horizonte/corrida-de-rua/38784/corrida-do-bem-eco-belo-horizonte-2023/;,2023-OUT-01
CIRCUITO BANCO DO BRASIL BRASILIA,"BRASILIA, DF",https://www.ativo.com/calendario/eventos/america-do-sul/br/df/brasilia/corrida-de-rua/38709/circuito-banco-do-brasil-2023-brasilia/;,2023-OUT-22
2ª CORRIDA SOLIDÁRIA REDE FEMININA DE COMBATE AO CÂNCER,"MARINGA, PR",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2386/2_corrida_solidaria_rede_feminina_combate_ao_cancer.clax;,2023-OUT-15
MARATONA DE JURERÊ,"FLORIANOPÓLIS, SC",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2702/maratona_de_jurere.clax;,2023-NOV-05
CIRCUITO DE CORRIDAS BANCO DO BRASIL 2023 - BELÉM,"BELÉM, PA",https://www.ativo.com/calendario/eventos/america-do-sul/br/pa/belem/corrida-de-rua/38710/circuito-banco-do-brasil-2023-belem/;,2023-NOV-19
CORRIDA UNIMED RIO - Etapa Lagoa 2022,"Rio de Janeiro, RJ",https://www.chronomax.com.br/index.php/Maxraceresults/dados/990;,2022-ABR-10
NIGHT RUN - FOR,"Fortaleza, CE",https://www.ativo.com/calendario/eventos/america-do-sul/br/ce/fortaleza/corrida-de-rua/37320/night-run-2022-etapa-1-fortaleza/;,2022-MAI-28
CIRCUITO SAÚDE - ETAPA SAO CARLOS,"SÃO CARLOS, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2022/1886/saude_sao_carlos.clax;,2022-MAI-15
3H DE INTERLAGOS 2022,"São Paulo, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2022/2105/3h_interlagos.clax;,2022-JUN-05
CORRIDA DO BEM - MARINGA,"Maringá, SP",https://www.ativo.com/calendario/eventos/america-do-sul/br/pr/maringa/corrida-de-rua/38355/corrida-do-bem-etapa-i-maringa/;,2022-AGO-21
RUN DE JANEIRO - ETAPA LAGOA 2022,"RIO DE JANEIRO, RJ",https://www.chronomax.com.br/index.php/Maxraceresults/dados/1120;,2022-SET-04
STORM RIDERS - 2 ETAPA,"São Paulo, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2022/2275/storm_riders_ll.clax;,2022-NOV-06
CIRCUITO DAS ESTAÇÕES VERÃO RJ,"Rio de Janeiro, RJ",https://www.ativo.com/calendario/eventos/america-do-sul/br/rj/rio-de-janeiro/corrida-de-rua/38194/circuito-das-estacoes-2022-verao-rio-de-janeiro/;,2022-DEZ-04
RIO AQUATHLON 7ª ETAPA 2022,"RIO DE JANEIRO, RJ",https://www.chronomax.com.br/index.php/Maxraceresults/dados/1231;,2022-NOV-27
CORRIDA DO TUNEL 2023,"NITERÓI, RJ",https://neorace.com.br/resultados/g-live.html?f=2023/mar/tunel/tunel23.clax;,2023-MAR-19
ALOHA ILHA BELA - SÃO PAULO,"SÃO PAULO, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2446/aloha_ilhabela.clax;,2023-MAR-10
CIRCUITO ESTAÇÕES - OUTONO - BH - 2023,"BELO HORIZONTE , MG",https://www.ativo.com/calendario/eventos/america-do-sul/br/mg/belo-horizonte/corrida-de-rua/38563/circuito-das-estacoes-2023-outono-belo-horizonte/;,2023-MAR-26
GRANGIRO MTB 2023,"ARMAÇÃO DE BUZIOS, RJ",https://neorace.com.br/resultados/g-live.html?f=2023/abr/gg/ggmtb.clax;,2023-ABR-16
CORRIDA NETSHOES - SÃO PAULO - 2023,"SÃO PAULO, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2567/corrida_netshoes.clax;,2023-AGO-27
UPHILL SERRA DO RIO DO RASTRO 2023,"TREVISO, SC",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2609/uphill_rio_rastro.clax;,2023-SET-15
38ª CORRIDA INTEGRAÇÃO CAMPINAS,"Campinas, ",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2751/integracao_campinas.clax;,2023-SET-24
60ª CORRIDA E CAMINHADA CONTRA O CÂNCER DE MAMA,"SAO PAULO, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2550/60_corrida_contra_cancer_mama.clax;,2023-OUT-15
CIRCUITO DAS ESTAÇÕES 2023 - VERÃO BH,"BELO HORIZONTE, MG",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2662/ce_verao_bh.clax;,2023-NOV-26
CIRCUITO DAS ESTAÇÕES 2023 - VERÃO - RECIFE,", ",https://www.ativo.com/calendario/eventos/america-do-sul/br/pe/recife/corrida-de-rua/38585/circuito-das-estacoes-2023-verao-recife/;,2023-NOV-12
10ª MEIA MARATONA PAGUE MENOS CAMPINAS,"Campinas, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2022/2155/meia_campinas.clax;,2022-JUN-12
PICOS PRO RACE - 10 ANOS,"Picos, PI",https://www.chronomax.com.br/resultados/g-live.html?f=2022/1847/picos_pro_mtb.clax;,2022-JUL-02
GRANGIRO MTB BÚZIOS 2022,"ARMAÇÃO DE BUZIOS, RJ",https://www.chronomax.com.br/index.php/Maxraceresults/dados/1107;,2022-AGO-07
CIRCUITO DAS ESTAÇÕES - PRIMAVERA - REC,"Recife, PE",https://www.chronomax.com.br/index.php/Maxraceresults/dados/1086;,2022-SET-18
24ª Corrida Pão de Açúcar Kids - SP,"São Paulo, SP",https://www.ativo.com/calendario/eventos/america-do-sul/br/sp/sao-paulo/corrida-de-rua/37876/24-corrida-pao-de-acucar-kids-sao-paulo/;,2022-OUT-01
CORRIDA DAS ACADEMIAS,"Espirito Santo, ES",https://www.chronomax.com.br/resultados/g-live.html?f=2022/2181/corrida_das_academias.clax;,2022-OUT-16
21ª MEIA MARATONA ROTARY CLUB DE TOLEDO,"Toledo , PR",https://www.chronomax.com.br/resultados/g-live.html?f=2022/2164/meia_maratona_toledo.clax;,2022-OUT-23
1ª VOLTA CICLISTICA DE BELO MONTE,"ALTAMIRA, PA",https://chronomax.com.br/resultados/g-live.html?f=neorace/2022/nov/vcbm/vcbm.clax;,2022-NOV-20
FUGA DAS ILHAS 2022,"São Sebastião, SP",https://www.ativo.com/calendario/eventos/america-do-sul/br/sp/sao-sebastiao/travessia/38193/circuito-aqua-2022-fuga-das-ilhas/;,2022-DEZ-11
24HRS CORRER TOLEDO - 2023,"TOLEDO, PR",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2490/24h_toledo.clax;,2023-ABR-22
38ª MARATONA INT. DE PORTO ALEGRE 2023,"PORTO ALEGRE, ",https://chronomax.com.br/app/2305/;,2023-JUN-03
XTERRA - ILHA BELA - SWIM STORM - 2023,", SP",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2574/xterra_ilha_bela_storm.clax;,2023-MAI-13
SWIMRUN BRASIL - PARATY 2023,"PARATY, RJ",https://neorace.com.br/resultados/g-live.html?f=2023/jul/srb/srbprty23.clax;,2023-JUL-01
CIRCUITO BANCO DO BRASIL - FORTALEZA 2023,"FORTALEZA, CE",https://www.ativo.com/calendario/eventos/america-do-sul/br/ce/fortaleza/corrida-de-rua/38705/circuito-banco-do-brasil-2023-fortaleza/;,2023-JUN-18
ECON RUN - HOLAMBRA - 2023,", ",https://www.ativo.com/calendario/eventos/america-do-sul/br/sp/holambra/corrida-de-rua/38727/eco-run-2023-holambra/;,2023-JUL-30
CORRIDA COMBATENTE AUDAZ 2023,"Rio de Janeiro, RJ",https://neorace.com.br/resultados/g-live.html?f=2023/ago/audax/audax.clax;,2023-AGO-20
VILLE SAINTE ANNE - FAMILY RUN,"Campinas, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2791/ville_sainte_anne_family_run.clax;,2023-SET-03
CORRIDA SOLDADO DO BOPE 2023,"RIO DE JANEIRO, RJ",https://neorace.com.br/resultados/g-live.html?f=2023/out/bope/bope23.clax;,2023-OUT-01
CORRIDA DO GRÊMIO,"PORTO ALEGRE, RS",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2373/corrida_do_gremio.clax;,2023-OUT-22
ECO RUN SP II,"SÃO PAULO, SP",https://www.ativo.com/calendario/eventos/america-do-sul/br/sp/sao-paulo/corrida-de-rua/38867/eco-run-2023-sao-paulo-2/;,2023-NOV-05
W21K 2023,"SÃO PAULO, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2511/w21_sp.clax;,2023-NOV-26
TRICOLOR RUN 2023,"SÃO PAULO, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2402/tricolor_run.clax;,2023-NOV-19
CIRCUITO CAPIXABA DE MONTANHAS-AFONSO CLÁUDIO,", ",https://www.chronomax.com.br/index.php/Maxraceresults/dados/1118;,2022-AGO-21
3 HORAS CAMPO DE PROVAS FORD,"São Paulo, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2022/2106/3h_ford.clax;,2022-SET-04
TRAVESSIA DO CANAL DE ILHABELA,"Ilhabela, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2022/2311/travessia_ilhabela.clax;,2022-NOV-06
BRAVUS RACE MONSTER - SP,"São paulo, SP",https://www.ativo.com/calendario/eventos/america-do-sul/br/sp/sao-paulo/corrida-de-obstaculos/37313/bravus-race-2022-monster-sao-paulo/;,2022-DEZ-04
W21K - SP,"SÃO PAULO, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2022/1866/w21k_sp.clax;,2022-NOV-27
DESAFIO TOUR DO RIO MESA DO IMPERADOR 2023,", ",https://neorace.com.br/resultados/g-live.html?f=2023/mar/tdr/tdrmesa.clax;,2023-MAR-19
GIRL POWER - SP,"SÃO PAULO, SP",https://www.ativo.com/calendario/eventos/america-do-sul/br/sp/sao-paulo/corrida-de-rua/38683/girl-power-2023-sao-paulo-2/;,2023-MAR-05
CIRCUITO ESTAÇÕES OUTONO - BRASÍLIA - 2023,"BRASILIA , DF",https://www.ativo.com/calendario/eventos/america-do-sul/br/df/brasilia/corrida-de-rua/38578/circuito-das-estacoes-2023-outono-brasilia/;,2023-MAR-26
WTR CAMELBAK LE CANTON 2023,"Teresópolis, RJ",https://neorace.com.br/resultados/g-live.html?f=2023/abr/wtr/wtrlc23.clax;,2023-ABR-15
S - 21K - RIO DE JANEIRO - 2023,"RIO DE JANEIRO, RJ",https://www.ativo.com/calendario/eventos/america-do-sul/br/rj/rio-de-janeiro/corrida-de-rua/38407/rio-s-21k-2023/;,2023-JUL-30
5K DA PAM,"PAULINIA, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2787/5k_da_pam.clax;,2023-AGO-27
DESAFIO SHOGUN/SAMURAI - UPHILL 2023,"TREVISO, SC",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2609/desafios_uphill.clax;,2023-SET-15
3ª CORRIDA DAS PEROBAS - CIANORTE,"CIANORTE, PR",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2116/3_corrida_das_perobas.clax;,2023-SET-24
GFNY BENTO GONCALVES 2023,"BENTO GONÇALVES, RS",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2757/gfny_bento_goncalves.clax;,2023-OUT-15
CORRIDA E CAMINHADA DO BEM ESTAR 2023 - SP,"SÃO PAULO, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2713/bem_estar_corrida_e_caminhada.clax;,2023-NOV-12
CAMPEONATO BRASILEIRO TRIATHLON LONGA DISTÂNCIA,"Porto Seguro, BA",https://www.triathlonportoseguro.com.br/resultado;,2022-SET-18
CIRCUITO DAS ESTAÇÕES - PRIMAVERA - RJ,"Rio de Janeiro, RJ",https://www.ativo.com/calendario/eventos/america-do-sul/br/rj/rio-de-janeiro/corrida-de-rua/38178/circuito-das-estacoes-2022-primavera-rio-de-janeiro/;,2022-SET-25
WTR ON CAMPOS DO JORDÃO 2022,"CAMPOS DO JORDÃO, SP",https://chronomax.com.br/resultados/g-live.html?f=neorace/2022/outubro/wtrcj/wtrcj22.clax;,2022-OUT-15
11 MEIA & MARATONA INTERNACIONAL DE FLORIPA,"Florianópolis, SC",https://www.ativo.com/calendario/eventos/america-do-sul/br/sc/florianopolis/corrida-de-rua/38187/11-meia-maratona-de-florianopolis-42k-de-floripa/;,2022-OUT-23
Circuito de Corridas Fecam 2022 - Etapa 4,"campo Mourãõ, PR",https://www.chronomax.com.br/resultados/g-live.html?f=2022/1972/circuito_fecam_4.clax;,2022-NOV-20
FLA RUN - CORRIDA OFICIAL DO FLAMENGO,"Rio de Janeiro, RJ",https://www.chronomax.com.br/resultados/g-live.html?f=2022/2327/flarun.clax;,2022-DEZ-11
REI E RAINHA DO MAR - ETAPA CABO FRIO 2023,"CABO FRIO, RJ",https://neorace.com.br/resultados/g-live.html?f=2023/mar/rrmcf23.clax;,2023-MAR-05
CORRIDA RUSTICA TIRADENTES - 2023,"MARINGÁ , PR",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2514/rustica_tiradentes.clax;,2023-ABR-21
BIKE SERIES INTERLAGOS 2023,"SÃO PAULO, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2489/interlagos_night_edition.clax;,2023-JUN-03
BRAVUS SPEED - RJ - 2023,"RIO DE JANEIRO, RJ",https://www.ativo.com/calendario/eventos/america-do-sul/br/rj/rio-de-janeiro/corrida-de-obstaculos/38604/bravus-race-2023-speed-rio-de-janeiro/;,2023-MAI-07
LETAPE - RIO DE JANEIRO 2023,"RIO DE JANEIRO , RJ",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2595/letape_rio.clax;,2023-JUN-25
BRAVUS SPEED - BH - 2023,"BELO HORIZONTE , mg",https://www.ativo.com/calendario/eventos/america-do-sul/br/mg/belo-horizonte/corrida-de-obstaculos/38586/bravus-race-2023-speed-belo-horizonte/;,2023-JUN-18
GOLDEN RUN GM,"SÃO CAETANO DO SUL, SP",https://staging2.ativo.com/calendario/eventos/america-do-sul/br/sp/sao-caetano-do-sul/corrida-de-rua/38830/golden-run/?timestamp=test;,2023-AGO-20
CORRIDA DO VERDE - DOMINGOS MARTINS - 2023,"DOMINGOS MARTINS, ES",https://neorace.com.br/resultados/g-live.html?f=2023/out/dmv/dmverde.clax;,2023-OUT-01
GIRL POWER SÃO LUIS,"SÃO LUIZ, MA",https://www.ativo.com/calendario/eventos/america-do-sul/br/ma/sao-luis/corrida-de-rua/38906/girl-power-2023-sao-luis/;,2023-OUT-22
RUN DE JANEIRO E BRABAS RUN,"RIO DE JANEIRO, RJ",https://neorace.com.br/resultados/g-live.html?f=2023/nov/runbra/runbra.clax;,2023-NOV-05
CORRIDA DO HC 2023 - CAMPINAS,"CAMPINAS, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2407/hc_run_corrida_pela_vida.clax;,2023-NOV-26
SKATE RUN SP 2023,"SÃO PAULO, SP",https://chronomax.com.br/resultados/g-live.html?f=2023/2926/skate_run.clax;,2023-NOV-19
SKATE RUN 2022,"São Paulo, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2022/2319/skate_run.clax;,2022-NOV-06
CIRCUITO DAS ESTAÇÕES - VERÃO - FOR,"Fortaleza, CE",https://www.ativo.com/calendario/eventos/america-do-sul/br/ce/fortaleza/corrida-de-rua/38198/circuito-das-estacoes-2022-verao-fortaleza/;,2022-DEZ-04
UPHILL MARATHON CORCOVADO,"Corcovado, RJ",https://www.chronomax.com.br/resultados/g-live.html?f=2022/2308/uphill_corcovado.clax;,2022-NOV-26
CIRCUITO CAPIXABA DE MONTANHAS - SANTA TERESA 2023,"SANTA TERESA, ES",https://www.chronomax.com.br/index.php/Maxraceresults/dados/1343;,2023-MAR-19
LETAPE CUNHA 2023,"CUNHA, RJ",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2454/letape_brasil_cunha.clax;,2023-MAR-26
CORRIDA ABRAS KIDS,"SAO PAULO, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2424/corrida_abras_kids.clax;,2023-ABR-15
GIRL POWER RUN 2 - BELO HORIZONTE - 2023,"BELO HORIZONTE , BH",https://www.ativo.com/calendario/eventos/america-do-sul/br/mg/belo-horizonte/corrida-de-rua/38774/girl-power-2023-belo-horizonte/;,2023-JUL-30
DUATHLON NOTURNO - ANGRA 2023,"ANGRA DOS REIS, RJ",https://neorace.com.br/resultados/g-live.html?f=2023/set/dua/duangra.clax;,2023-SET-02
DESAFIO TOUR DO RIO - ETAPA NITERÓI 2023,"NITEROI, RJ",https://neorace.com.br/resultados/g-live.html?f=2023/ago/tdr/tdrnit.clax;,2023-AGO-27
CORRIDA DA INDEPENDÊNCIA 2023,"RIO DE JANEIRO, RJ",https://neorace.com.br/resultados/g-live.html?f=2023/set/ind/indepencia.clax;,2023-SET-24
CORRIDA DO PROFESSOR - 2023,"RIO DE JANEIRO, RJ",https://neorace.com.br/resultados/g-live.html?f=2023/out/prof/prof.clax;,2023-OUT-15
STORM RIDERS II - 2023,"SÃO PAULO, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2549/storm_riders_ll.clax;,2023-NOV-12
NIGHT RUN - RJ - ETAPA 2,"Rio de Janeiro, RJ",https://www.ativo.com/calendario/eventos/america-do-sul/br/rj/rio-de-janeiro/corrida-de-rua/37311/night-run-2022-etapa-2-rio-de-janeiro/;,2022-NOV-19
REI E RAINHA DO MAR COPACABANA,"Rio de Janeiro, RJ",https://www.chronomax.com.br/resultados/g-live.html?f=2022/2347/rrm_copacabana.clax;,2022-DEZ-11
CIRCUITO LIGHT RIO ANTIGO - ARCOS DA LAPA 2023,"RIO DE JANEIRO, RJ",https://neorace.com.br/resultados/g-live.html?f=2023/mar/ralapa23.clax;,2023-MAR-05
SKATE 2 YOU - RJ - 2023,"RIO DE JANEIRO , RJ",https://www.ativo.com/calendario/eventos/america-do-sul/br/rj/rio-de-janeiro/skate/38661/skate-2-you-rio-de-janeiro/;,2023-ABR-16
NATAÇÃO REI E RAINHA DO MAR - NITEROI 2023,"NITEROI, RJ",https://neorace.com.br/resultados/g-live.html?f=2023/mai/rrm/rrmnit.clax;,2023-MAI-28
32º TROFEU BRASIL - 2023 - ETAPA 1,"SANTOS, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2457/tbt_etapa1.clax;,2023-MAI-07
CIRCUITO DAS ESTAÇÕES INVERNO - SÃO PAULO - 2023,"SÃO PAULO, SP",https://www.ativo.com/calendario/eventos/america-do-sul/br/sp/sao-paulo/corrida-de-rua/38545/circuito-das-estacoes-2023-inverno-sao-paulo/;,2023-JUN-25
12ª CORRIDA DO IMIGRANTE DE SANTA TERESA,"Santa Teresa , ES",https://www.chronomax.com.br/index.php/Maxraceresults/dados/1435;,2023-JUN-18
CORRIDA  T&O CUP 2023 SANTANDER,"SÃO PAULO, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2759/corrida_to_cup_santander.clax;,2023-AGO-19
CORRIDA DAS TARTARUGAS NINJA - SÃO PAULO - 2023,"SÃO PAULO, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2712/corrida_das_tartarugas_ninja.clax;,2023-SET-24
MEIA DE SAMPA,"SÃO PAULO, SP",https://www.ativo.com/calendario/eventos/america-do-sul/br/sp/sao-paulo/corrida-de-rua/38575/meia-de-sampa-2023/;,2023-OUT-22
ATHENAS RUN LONGER,"SÃO PAULO, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2510/athenas_run_longer.clax;,2023-OUT-29
CORRIDA DO LACRE AMIGO 2023 - SP,"SÃO PAULO, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2589/corrida_do_lacre_amigo.clax;,2023-NOV-26
XV CORRIDA ZUMBI DOS PALMARES 2023,"VITÓRIA, ES",https://chronomax.com.br/resultados/g-live.html?f=2023/2851/xv_corrida_zumbi_palmares.clax;,2023-NOV-19
CIRCUITO ESTAÇÕES OUTONO - SP - 2023,", ",https://www.ativo.com/calendario/eventos/america-do-sul/br/sp/sao-paulo/corrida-de-rua/38544/circuito-das-estacoes-2023-outono-sao-paulo/;,2023-MAR-19
5º CORRIDA E DUATHLON ROTARY CIANORTE 2023,"PARANA, PR",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2492/corrida_duatlhon_rotary.clax;,2023-MAR-26
SOLDADO DO BOPE NAS TREVAS 2023,"RIO DE JANEIRO, RJ",https://neorace.com.br/resultados/g-live.html?f=2023/abr/bope/bptrvs23.clax;,2023-ABR-15
RIO TRIATHLON - SUPER SPRINT E MIXED RELAY,"Rio de Janeiro, RJ",https://neorace.com.br/resultados/g-live.html?f=2023/jul/triathlon/rtpqrdc.clax;,2023-JUL-30
WTR CAMPOS DO JORDÃO 2023,"CAMPOS DO JORDÃO, SP",https://neorace.com.br/resultados/g-live.html?f=2023/set/wtr/wtrcj23.clax;,2023-SET-02
CORRIDA PENÍNSULA 2023,"RIO DE JANEIRO, RJ",https://neorace.com.br/resultados/g-live.html?f=2023/ago/peninsula/penin23.clax;,2023-AGO-27
POA NIGHT RUN - 2º ETAPA - 2023,"PORTO ALEGRE, RS",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2367/poa_night_run_etapa_2.clax;,2023-SET-23
22 MEIA MARATONA ROTARY CLUB TOLEDO,"TOLEDO, PR",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2627/22_meia_maratona_rotary_club_de_toledo.clax;,2023-OUT-22
GIRL POWER RUN - 2023 – OSASCO,"OSASCO, SP",https://www.ativo.com/calendario/eventos/america-do-sul/br/sp/osasco/corrida-de-rua/38758/girl-power-2023-osasco/;,2023-OUT-08
29ª MARATONA PÃO DE AÇÚCAR DE REVEZAMENTO - 2023,"SÃO PAULO, SP",https://www.ativo.com/calendario/eventos/america-do-sul/br/sp/sao-paulo/corrida-de-rua/38841/29-maratona-pao-de-acucar-de-revezamento-sao-paulo/;,2023-NOV-12
21º MEIA MARATONA INTERNACIONAL - SÃO PAULO - 2023,"SÃO PAULO, SP",https://www.ativo.com/calendario/eventos/america-do-sul/br/sp/sao-paulo/corrida-de-rua/38414/23-meia-maratona-internacional-da-cidade-de-sp/;,2023-ABR-16
ECO RUN - SP 2023,"SÃO PAULO, SP",https://www.ativo.com/calendario/eventos/america-do-sul/br/sp/sao-paulo/corrida-de-rua/38724/eco-run-2023-sao-paulo/;,2023-MAI-28
RIO CITY HALF MARATHON - 2023,"RIO DE JANEIRO , RJ",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2466/rio_city_half_marathon.clax;,2023-MAI-07
CIRCUITO DAS ESTAÇÕES INVERNO - FORTALEZA - 2023,"FORTALEZA, ",https://www.ativo.com/calendario/eventos/america-do-sul/br/ce/fortaleza/corrida-de-rua/38559/circuito-das-estacoes-2023-inverno-fortaleza/;,2023-JUN-25
GRANGIRO MTB PETRÓPOLIS 2023,"Petrópolis , RJ",https://neorace.com.br/resultados/g-live.html?f=2023/jun/gg/ggpt23.clax;,2023-JUN-18
GIRL POWER RUN - FORTALEZA - 2023,", ",https://www.ativo.com/calendario/eventos/america-do-sul/br/ce/fortaleza/corrida-de-rua/38797/girl-power-2023-fortaleza/;,2023-AGO-13
SKATE 2 YOU - SP - 2023,"SÃO PAULO, SP",https://www.ativo.com/calendario/eventos/america-do-sul/br/sp/sao-paulo/skate/38685/skate-2-you-sao-paulo/;,2023-AGO-27
DESAFIOS 21K + 42K - MARATONA INT. DE FLORIPA,"FLORIANOPOLIS, SC",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2708/desafio_maratona_floripa.clax;,2023-AGO-27
UTMB PARATY - 2023,"PARATY, RJ",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2473/utmb_paraty.clax;,2023-SET-24
DISNEY MAGIC RUN 2023,"SÃO PAULO, SP",https://www.ativo.com/calendario/eventos/america-do-sul/br/sp/sao-paulo/corrida-de-rua/38816/disney-magic-run-2023-sao-paulo/;,2023-OUT-29
CORRIDA NEW BALANCE - SP 2023,"SÃO PAULO, ",https://www.ativo.com/calendario/eventos/america-do-sul/br/sp/sao-paulo/corrida-de-rua/38843/new-balance-15k-sao-paulo/;,2023-NOV-12
3ª CORRIDA UHE BELO MONTE,"ALTAMIRA, PA",https://neorace.com.br/resultados/g-live.html?f=2023/nov/uhebm/3uhe.clax;,2023-NOV-26
