id_evento,nome,data,cidade,estado,tipo_evento,evento_terceiro,organizador,id_organizador
38588,Night Run 2023 - Etapa 1 - Recife,2023-05-20 00:00:00,Recife,PE,Corrida de Rua,2,O2Corre,14
38756,Power Monday 2023 - Etapa 3  - São Paulo,2023-05-15 00:00:00,S&atilde;o Paulo,SP,Outros,2,O2Corre,14
38625,21° Corrida e Caminhada Comexport GRAACC,2023-05-14 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,2,Terceiros,19
38753,Corrida Kazamigas Rio de Janeiro,2023-07-16 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
38572,Night Run 2023 - Etapa 1 - São Paulo,2023-05-13 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,0,O2Corre,14
38555,Night Run 2023 - Etapa 1 - Rio de Janeiro,2023-05-13 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,2,O2Corre,14
38604,Bravus Race 2023 - Speed - Rio de Janeiro,2023-05-07 00:00:00,Rio de Janeiro,RJ,Corrida de Obst&aacute;culos,2,Bravus,7
38589,32º Troféu Brasil de Triathlon - 1 Etapa - 2023,2023-05-07 00:00:00,Santos,SP,Triathlon,2,VO2,20
38752,40ª CICORRE – Etapa Campus UFRPE,2023-06-18 00:00:00,Recife,PE,Corrida de Rua,1,,0
38715,Circuito Dos Parques Corre São Paulo - Etapa Toronto,2023-05-07 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38568,Circuito das Estações 2023 - Outono - Salvador,2023-04-30 00:00:00,Salvador,BA,Corrida de Rua,2,O2Corre,14
38741,Race Night - 11ª Edição,2023-05-06 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38697,Circuito Bora Run - Etapa Jaraguá,2023-04-30 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38735,IV Corrida Kids Da Escadaria Selarón,2023-06-18 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
37746,2ª Corrida Pé no Chão Running,2023-04-30 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38714,Circuito Dos Parques Corre São Paulo - Etapa Jaraguá,2023-05-21 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38734,Desafio Pico do Olho D`Água Night,2023-05-27 00:00:00,Mairipor&atilde;,SP,Trail Run,1,,0
38701,40ª CICORRE - Etapa Campus UFPE,2023-05-14 00:00:00,Recife,PE,Corrida de Rua,1,,0
38582,Circuito das Estações 2023 - Outono - Recife,2023-04-16 00:00:00,Recife,PE,Corrida de Rua,2,O2Corre,14
38661,Skate 2 You - Rio de Janeiro,2023-04-16 00:00:00,Rio de Janeiro,RJ,Skate,2,Terceiros,19
38414,23ª Meia Maratona Internacional da Cidade de SP,2023-04-16 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,2,O2Corre,14
38688,Circuito Vicio em Correr,2023-04-23 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37734,Circuito das Estações 2023 - Outono - São Luís,2023-04-16 00:00:00,S&atilde;o Lu&iacute;s,MA,Corrida de Rua,1,,0
38418,Sephora Beauty Run 2022 – Run for Fun,2022-10-16 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,2,Terceiros,19
38681,5ª Volta Oficial da Contorno,2023-04-21 00:00:00,Belo Horizonte,MG,Corrida de Rua,1,,0
38690,4ª Volta a Nado de Alcatrazes,2023-04-15 00:00:00,S&atilde;o Sebasti&atilde;o,SP,Travessia,1,,0
38680,Circuito Energy Run 2023,2023-04-09 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37435,Circuito Banco do Brasil 2022 - São Paulo,2022-08-14 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,2,Banco do Brasil,4
38655,Circuito Go Green 2023 - Porto Alegre,2023-04-02 00:00:00,Porto Alegre,RS,Corrida de Rua,2,O2Corre,14
38051,Circuito das Estações 2023 - Outono - Cuiabá,2023-03-19 00:00:00,Cuiab&aacute;,MT,Corrida de Rua,1,Terceiros,19
38695,12ª Desafio dos Trabalhadores,2023-05-01 00:00:00,Osasco,SP,Corrida de Rua,1,,0
38391,18ª Corrida das Pontes do Recife 10KM,2023-03-26 00:00:00,Recife,PE,Corrida de Rua,1,,0
38551,Bravus Race 2023 - Speed - São Paulo,2023-03-26 00:00:00,S&atilde;o Paulo,SP,Corrida de Obst&aacute;culos,2,Bravus,7
38674,Esporte Social Clube - Etapa 2 São Paulo,2023-03-18 00:00:00,S&atilde;o Paulo,SP,Kids,2,,0
38673,Esporte Social Clube - Etapa 1 Rio de Janeiro,2023-03-25 00:00:00,Petr&oacute;polis,RJ,Kids,2,,0
38693,Corrida e Caminhada Solidária Mulher Determinada – Elemento Água,2023-04-30 00:00:00,Mau&aacute;,SP,Corrida de Rua,1,,0
38654,Circuito Go Green 2023 - Salvador,2023-03-19 00:00:00,Salvador,BA,Corrida de Rua,2,Instituto Iserbem,13
38691,Girl Power 2023 - Recife,2023-03-19 00:00:00,Recife,PE,Corrida de Rua,0,O2Corre,14
38270,31° Triathlon Internacional de Santos 2023,2023-03-05 00:00:00,Santos,SP,Triathlon,2,O2Corre,14
37303,Bravus Race 2022 - Speed - Belo Horizonte,2022-06-12 00:00:00,Belo Horizonte,MG,Corrida de Obst&aacute;culos,2,Bravus,7
37747,Circuito das Estações 2023 - Outono - Goiânia,2023-03-12 00:00:00,Goi&acirc;nia,GO,Corrida de Rua,1,,0
38684,40ª CICORRE - Etapa Lagoa do Araçá,2023-04-09 00:00:00,Recife,PE,Corrida de Rua,1,,0
38538,Circuito do Sol 2023 - Rio de Janeiro,2023-02-12 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,2,O2Corre,14
38534,Circuito do Sol 2023 - São Paulo,2023-02-05 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,2,O2Corre,14
38683,Girl Power 2023 - São Paulo,2023-03-05 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,0,O2Corre,14
38670,8ª Edição - Race,2023-03-04 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38383,Bravus Race 2022 - Fire - São Paulo - Estacionamento,2023-02-28 00:00:00,Jacare&iacute;,SP,Corrida de Obst&aacute;culos,2,Bravus,7
38662,Circuito Vicio em Correr,2023-02-26 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38294,MOV - Brasília - 2022,2023-02-17 00:00:00,Bras&iacute;lia,DF,Outros,2,Terceiros,19
38642,Fast Folia 2023,2023-02-20 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38675,10ª Edição - Race,2023-04-08 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38676,Carnaval Corre SP 2023,2023-02-21 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38652,Carnaval Corre SP 2023,2023-02-21 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38472,Corrida do Bem Eco - Belo Horizonte,2022-10-16 00:00:00,Belo Horizonte,MG,Corrida de Rua,2,Terceiros,19
38672,Esporte Social Clube - Etapa 1 São Paulo,2023-03-11 00:00:00,S&atilde;o Paulo,SP,Kids,1,,0
38669,9ª Edição - Race,2023-03-18 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38629,7ª Edição - Race Night SP,2023-02-18 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38664,Circuito Verão 2023 - 3ª Etapa,2023-03-19 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38649,Folia Kids 2023,2023-02-19 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38621,Corrida 153,2023-02-12 00:00:00,Americana,SP,Corrida de Rua,1,,0
38667,40ª CICORRE - Etapa Parque da Macaxeira,2023-03-19 00:00:00,Recife,PE,Corrida de Rua,1,,0
38663,Circuito Verão 2023 - 2ª Etapa,2023-03-05 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38382,Só quero Pedalar I - Recife 2022,2022-10-09 00:00:00,Recife,PE,Bike,1,Terceiros,19
35802,Circuito do Sol 2019 - São Paulo,2019-01-20 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,2,O2Corre,14
35825,Circuito das Estações 2019 - Outono - Salvador,2019-03-31 00:00:00,Salvador,BA,Corrida de Rua,2,O2Corre,14
35403,42k de Floripa - Maratona Internacional da Cidade de Florianópolis 2019,2019-06-23 00:00:00,Florian&oacute;polis,SC,Corrida de Rua,2,O2Corre,14
35865,Circuito das Estações 2019 - Verão - Salvador,2019-12-15 00:00:00,Salvador,BA,Corrida de Rua,2,O2Corre,14
35839,Circuito das Estações 2019 - Inverno - Salvador,2019-07-14 00:00:00,Salvador,BA,Corrida de Rua,2,O2Corre,14
35245,20ª Meia Maratona Internacional da Cidade de SP,2019-04-14 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,2,Corpore,10
35848,Circuito das Estações 2019 - Primavera - Salvador,2019-09-29 00:00:00,Salvador,BA,Corrida de Rua,2,O2Corre,14
35868,Night Run 2019 - Rock - Curitiba,2019-05-25 00:00:00,Curitiba,PR,Corrida de Rua,2,O2Corre,14
38295,Circuito das Estações 2022 - Outono - João Pessoa,2022-04-30 00:00:00,Jo&atilde;o Pessoa,PB,Corrida de Rua,1,,0
38602,VI Corrida e Caminhada São Sebastião Bangu,2023-01-29 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
38258,20° Corrida e Caminhada Comexport GRAACC,2022-05-07 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,2,Terceiros,19
38610,Pedala Brasil - Rio de Janeiro,2023-01-22 00:00:00,Rio de Janeiro,RJ,Bike,1,Terceiros,19
38345,XXV Troféu Cidade de São Paulo Taunsa Group,2023-01-25 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38647,40ª CICORRE - Etapa Torre Malakoff,2023-02-26 00:00:00,Recife,PE,Corrida de Rua,1,,0
38650,5ª Corrida Só Para Elas,2023-03-19 00:00:00,Guaruj&aacute;,SP,Corrida de Rua,1,,0
38612,Corrida Kazamigas São Carlos,2023-01-29 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
38633,GP Corre São Paulo Kids 2023,2023-01-29 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38640,Night Run Morumbi - 1ª Etapa - 3km - 2023,2023-03-24 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38634,Fast Running - Santo Amaro 1ª Etapa - 2023,2023-03-25 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38638,Corrida do Balacobaco,2023-02-19 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38632,GP Corre São Paulo 2023,2023-01-29 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38631,Circuito Energy Run 2023,2023-02-05 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38630,Circuito Bora Run 2023,2023-02-19 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38626,CIRCUITO VERÃO 2023,2023-01-22 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38624,40ª CICORRE - Etapa Boa Viagem,2023-01-29 00:00:00,Recife,PE,Corrida de Rua,1,,0
37864,28ª Maratona Pão de Açúcar de Revezamento São Paulo,2022-11-27 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,2,Pão de Açúcar,15
38202,31º Troféu Brasil de Triathlon - 3 Etapa - 2022,2022-10-16 00:00:00,Santos,SP,Triathlon,2,O2Corre,14
38620,Power Monday 2022 - Etapa 4 - São Paulo,2022-12-19 00:00:00,S&atilde;o Paulo,SP,Outros,0,Terceiros,19
38603,Power Monday 2022 - Etapa 3 - São Paulo,2022-12-15 00:00:00,S&atilde;o Paulo,SP,Outros,2,O2Corre,14
38618,Circuito Primavera 2ª Etapa,2022-12-18 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38611,Treinão - Born to Run - Mizuno,2022-12-20 00:00:00,S&atilde;o Paulo,SP,Outros,2,Terceiros,19
38615,2° Corredor 360º,2022-12-17 00:00:00,S&atilde;o Paulo,SP,Outros,2,Terceiros,19
38193,Circuito Aqua 2022- Fuga das Ilhas,2022-12-11 00:00:00,São Sebastião,SP,Travessia,2,O2Corre,14
37439,Circuito Banco do Brasil 2022 - Florianópolis,2022-12-18 00:00:00,Florian&oacute;polis,SC,Corrida de Rua,2,Banco do Brasil,4
37313,Bravus Race 2022 - Monster &amp; Speed - São Paulo,2022-12-04 00:00:00,S&atilde;o Paulo,SP,Corrida de Obst&aacute;culos,0,Bravus,7
38196,Circuito das Estações 2022 - Verão - Salvador,2022-12-18 00:00:00,Salvador,BA,Corrida de Rua,2,O2Corre,14
38616,O Circuito Neo Running – Etapa Feira Preta,2022-12-18 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38355,Corrida do Bem - Etapa I - Maringá,2022-08-21 00:00:00,Maring&aacute;,PR,Corrida de Rua,2,Instituto Educare,12
38190,Circuito das Estações 2022 - Outono - São Paulo,2022-03-20 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,2,O2Corre,14
38595,Desafio Morro do Paxixi,2023-03-12 00:00:00,Aquidauana,MS,Corrida de Montanha,1,,0
38614,2° Treinão - Born to Run - Mizuno,2022-12-13 00:00:00,S&atilde;o Paulo,SP,Outros,2,Terceiros,19
38622,Trail One,2023-02-26 00:00:00,Mairipor&atilde;,SP,Trail Run,1,,0
38619,Race Night 5ª Etapa - SP,2022-12-17 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38203,31º Troféu Brasil de Triathlon - 2 Etapa - 2022,2022-06-12 00:00:00,Santos,SP,Triathlon,2,O2Corre,14
38248,Up Night Run 2022 - Porto Alegre,2022-12-10 00:00:00,Porto Alegre,RS,Corrida de Rua,2,Terceiros,19
37984,31º Troféu Brasil de Triathlon - 4ª Etapa - 2022,2022-12-11 00:00:00,Santos,SP,Triathlon,2,Terceiros,19
38183,Circuito das Estações 2022 - Verão - São Paulo,2022-12-11 00:00:00,São Paulo,SP,Corrida de Rua,0,O2Corre,14
38528,Urban Walk 2022 - Caminhada e Corrida - Rio de Janeiro,2022-12-11 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,2,Terceiros,19
38535,Parque Anhanguera Kids - 2ª Edição,2022-12-11 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38540,Parque Anhanguera Run  - 2ª Edição,2022-12-11 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38403,Movimentando a Mente Em Prol a Saúde Mental,2022-12-11 00:00:00,S&atilde;o Bernardo do Campo,SP,Corrida de Rua,1,,0
38617,6ª Corrida Rústica Indaiatuba,2023-01-15 00:00:00,Indaiatuba,SP,Corrida de Rua,1,,0
38613,Corredor 360º,2022-12-06 00:00:00,S&atilde;o Paulo,SP,Outros,2,Terceiros,19
38194,Circuito das Estações 2022 - Verão - Rio de Janeiro,2022-12-04 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,2,O2Corre,14
38198,Circuito das Estações 2022 - Verão - Fortaleza,2022-12-04 00:00:00,Fortaleza,CE,Corrida de Rua,2,O2Corre,14
37326,Bravus Race 2022 - Speed - São Paulo - 3º Etapa,2022-12-04 00:00:00,S&atilde;o Paulo,SP,Corrida de Obst&aacute;culos,2,Bravus,7
38536,Saúde Para Todos,2022-12-04 00:00:00,Brasil,BR,Corrida de Rua,2,Terceiros,19
38523,Circuito Go Green 2022 - Uberaba,2022-12-04 00:00:00,Uberaba,MG,Corrida de Rua,2,Terceiros,19
38178,Circuito das Estações 2022 - Primavera - Rio de Janeiro,2022-09-25 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,2,O2Corre,14
38605,Circuito Bora Run 4ª Etapa,2022-12-18 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38167,Circuito das Estações 2022 - Inverno - Rio de Janeiro,2022-07-17 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,2,O2Corre,14
38182,Circuito das Estações 2022 - Outono - Fortaleza,2022-04-02 00:00:00,Fortaleza,CE,Corrida de Rua,2,O2Corre,14
38166,Circuito das Estações 2022 - Inverno - Fortaleza,2022-06-26 00:00:00,Fortaleza,CE,Corrida de Rua,2,O2Corre,14
38184,Circuito das Estações 2022 - Outono - Rio de Janeiro,2022-03-20 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,2,O2Corre,14
38177,Circuito das Estações 2022 - Primavera - Fortaleza,2022-09-11 00:00:00,Fortaleza,CE,Corrida de Rua,2,O2Corre,14
38298,Circuito das Estações 2022 - Verão - João Pessoa,2022-12-03 00:00:00,Jo&atilde;o Pessoa,PB,Corrida de Rua,1,,0
38389,3ª Corrida e Caminhada da OAB,2022-12-04 00:00:00,Guarulhos,SP,Outros,1,,0
38201,Bravus Race 2022 - Speed - São Paulo,2022-05-21 00:00:00,S&atilde;o Paulo,SP,Corrida de Obst&aacute;culos,2,Bravus,7
38174,Circuito das Estações 2022 - Primavera - Recife,2022-09-18 00:00:00,Recife,PE,Corrida de Rua,2,O2Corre,14
38199,Circuito das Estações 2022 - Verão - Belo Horizonte,2022-11-27 00:00:00,Belo Horizonte,MG,Corrida de Rua,2,O2Corre,14
38533,Urban Walk 2022 - Caminhada e Corrida - São Paulo,2022-11-27 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,2,Terceiros,19
38484,Pedala Brasil - Conselheiro Lafaiete,2022-11-27 00:00:00,Conselheiro Lafaiete,MG,Bike,2,Instituto Educare,12
38259,Circuito das Estações 2022 - Verão - Florianópolis,2022-12-11 00:00:00,Florian&oacute;polis,SC,Corrida de Rua,1,,0
38586,Bravus Race 2023 - Speed - Belo Horizonte,2023-06-18 00:00:00,Belo Horizonte,MG,Corrida de Obst&aacute;culos,0,O2Corre,14
38422,Rolling Stone Music &amp; Run 2022,2022-11-19 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37582,Timão Run 2022,2022-11-27 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38449,Cats Run RJ,2023-01-29 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
38200,Circuito das Estações 2022 - Verão - Recife,2022-11-20 00:00:00,Recife,PE,Corrida de Rua,2,O2Corre,14
38319,Circuito Banco do Brasil 2022- Fortaleza,2022-11-20 00:00:00,Fortaleza,CE,Corrida de Rua,2,Banco do Brasil,4
38598,Circuito Juntos 2022 - Jundiaí,2022-11-20 00:00:00,Jundia&iacute;,SP,Corrida de Rua,1,Terceiros,19
38489,Corrida e Caminhada da Consciência –2022,2022-11-20 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38460,Fit Dance Run and Fest,2022-12-18 00:00:00,Itaquaquecetuba,SP,Corrida de Rua,1,,0
38510,Itaqua Running 2022,2022-12-18 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38467,Divas Run Primavera,2022-11-20 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
38470,Corrida Kids,2022-12-18 00:00:00,Itaquaquecetuba,SP,Corrida de Rua,1,,0
38599,Power Monday 2022 - Etapa 2 - São Paulo,2022-11-14 00:00:00,S&atilde;o Paulo,SP,Outros,2,O2Corre,14
38600,Happy Night Morumbi - 4ª Etapa- 3km,2022-12-02 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38529,GP Corre São Paulo,2022-11-20 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38388,Circuito Primavera 1ª Etapa,2022-11-27 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38411,40ª Corrida Monte Líbano,2022-12-11 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38485,Race Night 5ª Etapa - SP,2022-11-26 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37320,Night Run 2022 - Etapa 1 - Fortaleza,2022-05-27 00:00:00,Fortaleza,CE,Corrida de Rua,2,O2Corre,14
37322,Night Run 2022 - Etapa 1 - Salvador,2022-11-12 00:00:00,Salvador,BA,Corrida de Rua,2,O2Corre,14
38531,Corrida De Natal 3km,2022-12-24 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38287,Circuito das Estações 2022 - Verão  Aracaju,2022-11-15 00:00:00,Aracaju,SE,Corrida de Rua,1,,0
38405,IX Petrópolis Night Run - Etapa Copa do Mundo,2022-11-19 00:00:00,Petr&oacute;polis,RJ,Corrida de Rua,1,,0
38292,Circuito das Estações 2022 - Verão  Teresina,2022-12-04 00:00:00,Teresina,PI,Corrida de Rua,1,,0
38511,Corrida e Caminhada da Copa 5k Rumo ao Hexa,2022-11-13 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
38601,Fast Running - Santo Amaro - 4ª  Etapa - 3km,2022-12-03 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37316,Meia de Sampa 2022,2022-11-06 00:00:00,São Paulo,SP,Corrida de Rua,2,O2Corre,14
38490,Eclipse Night Run,2022-11-12 00:00:00,Paul&iacute;nia,SP,Corrida de Rua,1,,0
38480,Circuito Bora Run 3ª Etapa,2022-11-13 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38483,Caminhada e Corrida - Juntos Pela Saúde,2022-11-06 00:00:00,Caxias do Sul,RS,Corrida de Rua,1,,0
38539,Power Monday 2022 - São Paulo,2022-11-07 00:00:00,S&atilde;o Paulo,SP,Outros,1,O2Corre,14
37284,Night Run 2022 - Etapa 1 - Belo Horizonte,2022-10-29 00:00:00,Belo Horizonte,MG,Corrida de Rua,2,O2Corre,14
38596,39ª CICORRE – Etapa Praça Antônio Maria / 39ª Corrida dos Sinos,2022-12-18 00:00:00,Recife,PE,Corrida de Rua,1,,0
37436,Circuito Banco do Brasil 2022- Recife,2022-10-23 00:00:00,Recife,PE,Corrida de Rua,2,Banco do Brasil,4
38517,39ª CICORRE – Etapa Praça de Casa Forte/6ª Corrida da Vitória Régia,2022-11-05 00:00:00,Recife,PE,Corrida de Rua,1,,0
38187,11ª Meia &amp; Maratona de Florianópolis - 42k de Floripa,2022-10-23 00:00:00,Florianópolis,SC,Corrida de Rua,2,O2Corre,14
37434,Circuito Banco do Brasil 2022 - Brasília,2022-10-09 00:00:00,Bras&iacute;lia,DF,Corrida de Rua,2,Banco do Brasil,4
38518,Corrida Kids - São Luis Gonzaga,2022-11-27 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38519,Corrida São Luis Gonzaga,2022-11-27 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38124,BTG Virtual Challenge 2021,2021-10-10 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,2,Terceiros,19
38450,Circuito Juntos 2022 - Etapa 1 - Londrina,2022-10-16 00:00:00,Londrina,PR,Corrida de Rua,2,Terceiros,19
37870,12ª Maratona Pão de Açúcar de Revezamento Rio de Janeiro,2022-10-16 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,0,Pão de Açúcar,15
37295,Night Run 2022 - Etapa 1 - Brasília,2022-10-15 00:00:00,Brasília,DF,Corrida de Rua,2,O2Corre,14
37337,Circuito das Estações 2022 - Verão - Curitiba,2022-10-23 00:00:00,Curitiba,PR,Corrida de Rua,1,O2Corre,14
38286,Circuito das Estações 2022 - Primavera  Aracaju,2022-10-15 00:00:00,Aracaju,SE,Corrida de Rua,1,,0
38417,Corrida Federal Kids (Corrida de Prevenção e Combate à Pedofilia),2022-10-12 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
38526,K-Series Duathlon 2022,2022-11-27 00:00:00,S&atilde;o Jos&eacute; dos Campos,SP,Duathlon,1,,0
38176,Circuito das Estações 2022 - Primavera - Salvador,2022-10-09 00:00:00,Salvador,BA,Corrida de Rua,2,O2Corre,14
38476,Circuito Juntos 2022 - Etapa 2 - Porto Alegre,2022-10-09 00:00:00,Porto Alegre,RS,Corrida de Rua,2,Terceiros,19
38348,Up Night Run 2022 - Ribeirão Preto,2022-07-02 00:00:00,Ribeir&atilde;o Preto,SP,Corrida de Rua,1,Terceiros,19
38409,Corrida Cantareira Run 3ª Edição,2022-10-15 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38260,Circuito das Estações 2022- Primavera - Florianópolis,2022-10-09 00:00:00,Florian&oacute;polis,SC,Corrida de Rua,1,,0
36882,10ª Meia &amp; Maratona de Florianópolis - 42k de Floripa,2021-11-28 00:00:00,Florian&oacute;polis,SC,Corrida de Rua,2,O2Corre,14
38469,Corrida e Caminhada Outubro Rosa 5k,2022-10-09 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
37581,30º Troféu Brasil de Triathlon - 2ª Etapa - 2021,2021-12-12 00:00:00,Santos,SP,Triathlon,2,Terceiros,19
37876,24ª Corrida Pão de Açúcar Kids - São Paulo,2022-10-01 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,2,Pão de Açúcar,15
38368,Circuito Banco do Brasil 2022 - Ribeirão Preto,2022-10-04 00:00:00,Ribeir&atilde;o Preto,SP,Corrida de Rua,2,Banco do Brasil,4
38412,Corrida Cantareira Run Kids,2022-10-15 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38380,Só quero Pedalar II - Brasília 2022,2022-09-25 00:00:00,Bras&iacute;lia,DF,Bike,2,Terceiros,19
38462,Corrida do Bem - Etapa II - Conselheiro Lafaiete,2022-09-25 00:00:00,Conselheiro Lafaiete,MG,Corrida de Rua,1,Instituto Educare,12
38468,Corre Garotada,2022-10-12 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
38415,7º Encontro de MTB Magé - Catraca,2022-10-23 00:00:00,Mag&eacute;,RJ,Bike,1,,0
38277,MOV - São Paulo - 2022,2022-07-09 00:00:00,S&atilde;o Paulo,SP,Outros,1,Banco do Brasil,4
38338,Up Night Run 2022 - Manaus,2022-06-10 00:00:00,Manaus,AM,Corrida de Rua,1,,0
38235,Up Night Run 2022 - Rio de Janeiro,2022-02-18 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,2,Instituto Iserbem,13
38466,Night Run Morumbi - 3ª Etapa- 3km,2022-10-14 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38478,Fast Running - Santo Amaro - 3ª  Etapa - 3km,2022-10-15 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
38416,Corrida Federal Rosa (Corrida e Caminhada de Combate à Violência Doméstica),2022-09-25 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
38237,96° Corrida Internacional de São Silvestre,2021-12-31 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,0,,0
37794,Circuito Complete Vida III,2020-02-02 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,0,,0
37693,Track & Field - Vila Olímpia,2020-01-19 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,0,,0
37694,14ª MEIA MARATONA INTERNACIONAL DE SÃO PAULO,2020-02-02 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,0,,0
37663,95° Corrida Internacional de São Silvestre,2019-12-31 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,0,,0
37618,37ª CORRIDA MONTE LÍBANO - 6K,2019-12-08 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,0,,0
37617,Track Fiel - 3° Etapa - Villa-Lobos,2019-12-08 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,0,,0
